status,name,solver,mem,nvar,time,memory,num_iter,nvmops,neval_obj,init_eval_obj_time,init_eval_obj_mem,init_eval_obj_alloc,neval_grad,init_eval_grad_time,init_eval_grad_mem,init_eval_grad_alloc,is_init_run
first_order,freuroth,LBFGSSolver,63,10000,17.758360230999997,20.910664,23,23,35,5.1188e-5,0.000592,3,29,0.586079736,0.080664,5,false
first_order,freuroth,LBFGSSolver,64,10000,17.764479758,21.23084,23,23,35,2.3756e-5,0.000592,3,29,0.587111449,0.080664,5,false
first_order,freuroth,LBFGSSolver,65,10000,17.763165382,21.551016,23,23,35,4.2421e-5,0.000592,3,29,0.586085137,0.080664,5,false
first_order,freuroth,LBFGSSolver,66,10000,17.766139323,21.87132,23,23,35,2.4417e-5,0.000592,3,29,0.586504109,0.080664,5,false
first_order,freuroth,LBFGSSolver,67,10000,17.760220353999998,22.191576,23,23,35,2.3806e-5,0.000592,3,29,0.584208219,0.080664,5,false
first_order,freuroth,LBFGSSolver,68,10000,17.798475768,22.511752,23,23,35,4.2361e-5,0.000592,3,29,0.588027472,0.080664,5,false
first_order,freuroth,LBFGSSolver,69,10000,17.827799557,22.831928,23,23,35,3.2422e-5,0.000592,3,29,0.589228087,0.080664,5,false
first_order,freuroth,LBFGSSolver,70,10000,17.88820038,23.152296,23,23,35,2.9236e-5,0.000592,3,29,0.589640025,0.080664,5,false
first_order,freuroth,LBFGSSolver,71,10000,17.744983395,23.472472,23,23,35,4.7e-5,0.000592,3,29,0.584066099,0.080664,5,false
first_order,freuroth,LBFGSSolver,72,10000,17.765138164,23.792728,23,23,35,2.3615e-5,0.000592,3,29,0.586854209,0.080664,5,false
first_order,freuroth,LBFGSSolver,73,10000,17.76075028,24.112904,23,23,35,2.0148e-5,0.000592,3,29,0.587620715,0.080664,5,false
first_order,freuroth,LBFGSSolver,74,10000,17.785719131,24.43308,23,23,35,4.702e-5,0.000592,3,29,0.585998403,0.080664,5,false
first_order,freuroth,LBFGSSolver,75,10000,17.751875161999997,24.753256,23,23,35,2.2824e-5,0.000592,3,29,0.583306547,0.080664,5,false
first_order,freuroth,LBFGSSolver,76,10000,17.812859288,25.073624,23,23,35,2.1241e-5,0.000592,3,29,0.583954997,0.080664,5,false
